Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Pickup Area
1:00:00 PM,1/5/2025,279,269.57,10,,,70,40.43,31,29,0,"08, 4th west & street , dhanmondi","EASTERN MALLIKA SHOPPING COMPLEX ,SHAHID JANANI JAHANARA IMAM SARANI , ELEPHANT RD",1.74,15.5,Prime,Dhanmondi
12:11:00 PM,1/8/2025,257.45,258.1,10,,,70,12.9,13.55,46.45,0,"bengal blueberry ne(o),rd 91,gulshan 2","CAFE FLORENTINE,TEJGAON GULSHAN LINK RD,NIKETON",3.74,19.1,Prime,
8:47:00 PM,1/9/2025,405.9,451,5,,,65,,45.1,14.9,0,"la villa , rd 11, baridhara","WINDY CORPORATION LTD , SECTOR 4 , UTTARA",9.01,50.4,Plus,
10:23:00 PM,1/9/2025,323.1,341.9,10,,,70,17.1,35.9,24.1,0,"rd 2c, sector 4, uttara","SECTOR 10 , UTTARA",4.85,19.6,Prime,Uttara
10:11:00 PM,1/7/2025,295.45,253.04,10,20.0,,70,37.96,15.55,44.45,0,"club 9294 limited,road 07,block f,banani","N/A,ROAD 2,BARIDHARA,GULSHAN",3.32,11.8,Prime,Banani
11:31:00 AM,1/5/2025,293.4,296.36,10,,,70,29.64,32.6,27.4,0,"h 1/3 , babar rd , mohammadpur","BACC WOMEN'S & CHILDREN HOSPITAL , PANTHAPATH",5.26,27,Prime,Mohammadpur
11:13:00 PM,1/9/2025,578.7,612.28,10,,,70,30.62,64.3,0,4.3,"sjs global sourcing, gareeb-e-nawaz ave , sector 13, uttara","BARIDHARA J BLOCK , VATARA",15.53,58.2,Prime,Uttara
10:41:00 PM,1/7/2025,362.9,382,10,,,70,,19.1,40.9,0,"house 90,road 23,block a,banani,dhaka","INSAF BARAKAH KIDNEY & GENRAL HOSPITAL,SHAHID TAJUDDIN AHMED SARANI,MOGBAZAR",6.54,45.1,Prime,
11:05:00 AM,1/7/2025,383.4,370.43,10,,,70,55.57,42.6,17.4,0,"rekhas dream , block f , banasree",CANADIAN UNIVERSITY OF BANGLADESH,2.81,15,Prime,
12:34:00 AM,1/10/2025,456.3,444.76,10,,36,70,22.24,46.7,49.3,0,"sheikh & hafs trading sdn bhd,  block k baridhara","TIPTOP POLICE CANTEEN , ROAD 8 , SECTOR 10 ,UTTARA",11.8,29.2,Prime,
11:24:00 PM,1/7/2025,273.6,288,10,,,70,,14.4,45.6,0,"esquire knit composite,limited,hatirjheel,tejgaon ind, area","IBRAHIM GENERAL HOSPITAL,RD 10/A,DHANMONDI",5.34,24,Prime,
7:13:00 PM,1/8/2025,620.1,656.19,10,,,70,32.81,68.9,0,8.9,open kitchen 2,"AD DIN HOSPITAL RD , MOGHBAZAR",13.74,84,Prime,
9:18:00 AM,1/7/2025,386.1,429,5,,,86.8,,42.9,38.9,0,"red roots ltd , baridhara j block , notun bazar","EAST WEST UNIVERSITY , A/2 , JAHURUL ISLAM AVENUE , GULSHAN",9.48,53.9,Plus,
7:39:00 AM,1/6/2025,666,704.76,10,,,70,35.24,74,0,14,"722 , block f road 22 , basundhara r/a",SADARGHAT LAUNCH TERMINAL,17.34,59.3,Prime,Bashundhara
9:52:00 PM,1/8/2025,659.1,699,5,,30,0,,69.9,0,44.9,"jui garden , azimpur , lalbagh","ROAD 1, SECTOR 5, UTTARA , 1000",10.92,64.8,Plus,
8:24:00 PM,1/5/2025,427.5,475,5,,,48,,47.5,0,4.5,house 8 road 2/d uttara,"GREEN VILL OUTDOORS , MADANI AVENUE , 100 FEET ROAD",11.93,76.8,Plus,
11:31:00 PM,1/8/2025,520.5,545,5,,30,0,,54.5,0,29.5,"metro foodies , sector 15 , uttara","294, KATHAL BAGAN BAZAR ROAD , DHANMONDI",15.63,50.7,Plus,Uttara
7:51:00 PM,1/7/2025,301.5,335,5,,,68,,33.5,29.5,0,"property state 144 , shantinagar bazar rd , shantinagar","CHEF'S TABLE , RESIDENTIAL AREA , DHANMONDI",5.61,38.4,Plus,
12:30:00 AM,1/9/2025,351.9,372.38,10,,,70,18.62,39.1,20.9,0,"sheltech panthakunja , shukrabad , dhanmondi 32",MIRPUR 13,9.89,19.6,Prime,
6:07:00 PM,1/7/2025,538.16,519.97,10,,,70,77.99,59.79,0.2,0,"sovereign technologt ltd , baridhara j block , notun bazar","RUPAYEN ANGEL , HOUSE 152/2 , SHANTINAGAR BAZAR ROAD , SHANTINAGAR , KAKRAIL",7.03,68.4,Prime,
2:00:00 PM,1/7/2025,208.8,232,5,,,35.55,,23.2,7.35,0,"fashion for you , gulshan 2 , gulshan","RD 1/A , NOTUN BAZAR , BADDA",3.98,25.4,Plus,Gulshan
11:52:00 PM,1/7/2025,520.48,578.31,5,,,0,,57.83,0,62.83,"hotel pak manzil  block a , aftab nagar","RAJLOKKHI COMPLEX , SECTOR 3 , UTTARA",13.52,78.6,Plus,
7:13:00 PM,1/8/2025,620.1,656.19,10,,,70,32.81,68.9,0,8.9,open kitchen 2,"ad din hosapital rd , moghbazar",13.74,84,Prime,
1:11:00 PM,1/7/2025,330.3,367,10,,,70,,36.7,23.3,0,"paint and hardware shop colors & colors , block g , banasree","INTERIOR ATELIER , BLOCK E , BANANI",7.21,36,Prime,
9:52:00 PM,1/8/2025,659.1,699,5,,30,0,,69.9,0,44.9,"jui garden , azimpur lalbagh","road 1, sector 5 , uttara 1000",20.92,64.8,Plus,
6:41:00 PM,1/8/2025,477.9,482.73,10,,,70,48.27,53.1,6.9,0,"black pepper , residential area , dhanmondi","TALTOLA MARKET , TALTOLA MARKET RD , TALTOLA , KHILGAON",6.43,60.6,Prime,Dhanmondi
7:27:00 PM,1/5/2025,506.7,563,5,,,90,,56.3,28.7,0,"zion media , dohs , mirpur","H 10/1, SIR SAYED RD , MOHAMMADPUR",11.9,63,Plus,Mirpur
4:35:00 PM,1/8/2025,528.3,533.64,10,,,70,53.36,58.7,1.3,0,"wholesale market , block c , new market","GAUSIA MARKET GOLI , NEW MARKET",10.25,67.2,Prime,
8:37:00 PM,1/5/2025,400.5,445,5,,,45,,44.5,0,4.5,"national instituite of cardio vascular diseases (nicvd),","DREAM APARTMENT , PALASH NAGAR , MIRPUR 11",8.72,55.3,Plus,
10:02:00 PM,1/5/2025,256.5,271.43,10,,,70,13.57,28.5,31.5,0,"popular diagonstic center , avenue 5 , section 6","GHOR 21 , ROAD 33, SECTION 10",2.9,13.5,Prime,
7:55:00 AM,1/8/2025,441,426.09,10,,,0,63.91,49,0,59,"molla transport services , bishaw road , kuril","SONY CINEMA HALL CIRCLE , MAIN RD , MIRPUR 1",10.06,23.1,Prime,Kuril
7:43:00 PM,1/6/2025,399.6,403.64,10,,,70,40.36,44.4,15.6,0,"hashi khushi pharmacy , kha 178/1, rd 1, nikunja 2","AIRPORT RAIL STATION , DHAKA",6.62,37.6,Prime,Nikunja
11:19:00 PM,1/7/2025,231.3,223.48,10,,,66.75,33.52,25.7,31.05,0,"cafe de tulip , h 84 , rd 7 , banani","URBAN TOPAZ , H 19/A , RD 23 , BANANI",1,13,Prime,Banani
9:30:00 PM,1/4/2025,376.2,418,5,,,42.3,,41.8,0,4.5,"city group , gulshan 2, gulshan","BANGABANDHU NATIONAL STADIUM , PURANA PALTAN",10.8,32.6,Plus,Gulshan
10:33:00 PM,1/4/2025,341.1,379,5,,,0,,37.9,0,42.9,"shah sharif & associates, segun bagicha road","AMARI DHAKA , 47 , ROAD 41 , GULSHAN 2, GULSHAN",9.07,33.1,Plus,
10:14:00 AM,1/9/2025,611.1,646.67,10,,,70,32.33,67.9,0,7.9,"rowshan ara homoeo hall , solmaid , vatara",SHEIKH HASINA NATIONAL INSTITUTE OF BURN & PLASTIC SURGERY,14.87,73.2,Prime,
11:09:00 PM,1/4/2025,332.1,369,5,,,0,,36.9,0,41.9,"china 101, block c, banani","MIRPUR DOHS , MIRPUR 12",10.35,32,Plus,Banani
11:17:00 PM,1/8/2025,348.3,368.57,10,,,70,18.43,38.7,21.3,0,"emmanuelles party center , gulshan 1 , gulshan","FLAVOUR TOWER , KHILBARIRTEK ISLAMIA SCHOOL ROAD , SHAHJADPUR",4.03,20.4,Prime,Gulshan
5:14:00 PM,1/5/2025,288,304.76,10,,,70,15.24,32,28,0,"delta health care mirpur limited , section 7","BRINDABON ROAD , MIRPUR DOHS , PALLABI 1000",3.08,22.6,Prime,
4:18:00 PM,1/4/2025,334.8,338.18,10,,,70,33.82,37.2,22.8,0,"nahar villa , 20 , section 6","UNIQUE REGENCY HOTEL DHAKA , BLOCK C , BANANI",7,33.4,Prime,
10:25:00 PM,1/8/2025,378,400,10,,,70,20,42,18,0,"kamlapur railway station , dhaka , kamalapur","NAFISA HOMEO HALL , H 301 , SHADHINOTA SARANI ,NORTH BADDA",6.85,32.9,Prime,
4:52:00 PM,1/4/2025,287.1,319,5,,,0,,31.9,0,36.9,"road 6/c , banani dohs , banani","MIRPUR DOHS RD , MIRPUR DOHS",7.62,22.9,Plus,Banani
8:28:00 PM,1/8/2025,351,371.43,10,,,70,18.57,39,21,0,"hossain  jahan villa, h 191/b , actor bibi ln , malibagh railgate bazar ,malibagh","BATA , RANKING ST , WARI",4.71,37.6,Prime,Malibagh
5:43:00 PM,1/4/2025,352.8,392,5,,,79.4,,39.2,35.2,0,"house n9 , shahgufta new road , mirpur dohs","DELTA HOSPITAL LTD , TOLARBAGH , MIRPUR 1",8.22,34.8,Plus,Mirpur
5:10:00 PM,1/9/2025,706.5,785,5,,,65,,78.5,0,18.5,"khanas wari , tikatuli","ABESH HOTEL & BIRIYANI HOUSE , DHAKA",14.81,109.2,Plus,Tikatuli
7:26:00 PM,1/4/2025,283.5,315,5,,,0,,31.5,0,36.5,"amir-munni heritage , tejkunipara, tejgaon","SENAKUNJA , SHAHID SARANI , DHAKA , CANTONMENT",5.94,30,Plus,
3:58:00 PM,1/9/2025,647.1,684.76,10,,,70,34.24,71.9,0,11.9,road to be named,"JAHANGIRNAGAR HOSPITAL , DAYAGANL RD , SWAMIBAG",13.35,75,Prime,
7:40:00 PM,1/3/2025,489.9,511,5,,30,50,,51.1,23.9,0,"naisha enterprisae limited , block g , bashundhara r/a","921, OUTER CIRCULAR ROAD , MOGHBAZAR",11.04,51.7,Plus,Bashundhara R/A
2:00:00 PM,1/9/2025,324,360,5,,,0,,36,0,41,"dream 18 , block d , aftabnagar","RAZORS AND SCISSORS RNS , BLOCK K , BANANI",8.49,39.8,Plus,
8:37:00 PM,1/2/2025,577.8,611.43,10,,,70,30.57,64.2,0,4.2,"shalimar restaurant , south kamalapur",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,16.52,54.4,Prime,
12:13:00 PM,1/9/2025,338.4,341.82,5,,,0,34.18,37.6,0,42.6,"ibeahim memorial diabetes center , shahbagh , ramna","RD 5 , DIT PROJECT , MERUL BADDA",7.67,38.8,Plus,
9:37:00 PM,1/3/2025,535.48,561,10,,30.58,70,,56.1,34.48,0,"dhaka airport railway station , dhaka mymensinghj highway , kurmitola","ABDUR RAHIM TELECOM , MANIK MIA AVENUE , DHANMONDI",13.63,35.9,Prime,
10:46:00 PM,1/3/2025,562.5,625,10,,,70,,62.5,0,2.5,"police box bus stop, khamarbari rd , farmgate","zam zam tower , sector 13, uttara",16.41,38,Prime,
11:00:00 AM,1/10/2025,363.6,384.76,10,,,70,19.24,40.4,19.6,0,"corporate landmark developer ltd , sector 9 , uttara","LE MERIDIEN DHAKA , AIRPORT RD , NIKUNJA 2",9.45,26.5,Prime,Uttara
8:28:00 AM,1/10/2025,777.44,822.69,10,,,70,41.13,86.38,0,26.38,"prime auto care , baridhara j block , notun bazar","NSU , NSU DRIVEWAY M BLOCK B , BASUNDHARA R/A",21.33,58.4,Prime,
10:08:00 PM,1/9/2025,342,361.9,10,,,70,18.1,38,22,0,"kiriko , gulshan 2 , gulshan","VAI VAI COFFEE HOUSE , AFTAB NAGAR MAIN RD , MERUL BADDA",6.21,27.5,Prime,Gulshan
7:28:00 PM,1/10/2025,928.8,1032,10,,,500,,103.2,386.8,0,"international trade fair , secvtor 04 purbachal","UTTARA ADHUNIK MEDICAL COLLEGE & HOSPITAL , SONARGAON JANAPATH RD , UTTARA",22.97,91.8,Plus,
4:37:00 PM,1/11/2025,435.6,440,10,,,70,44,48.4,11.6,0,"lipi house , 196/1/a, , moddho paikpara mukti housing , moddho paikpara","ATCL , MIRPUR RD , DHANMONDI",8.13,37.6,Prime,
7:25:00 PM,1/9/2025,349.2,352.73,5,,,0,35.27,38.8,0,43.8,"obiique sourcing , eidgah matt , sony hall , mirpur 1","SENAPRANGAN , MATIKATA ROAD , CANTONMENT , DHAKA CANTONMENT",8.02,45.3,Plus,
5:16:00 PM,1/11/2025,413.1,417.27,10,,,70,41.73,45.9,14.1,14.1,"central hospital , rd 5 , dhanmondi","KASERY KABIR , H 62, RD 16 , BANANI",7.14,37.7,Prime,Dhanmondi
1:57:00 PM,1/10/2025,376.2,380,10,,,70,38,41.8,18.2,0,"next monitor , rajabazar , tejgaon","285 , WEST RAMPURA , ULAN ROAD , DHAKA 1219",5.24,27.7,Prime,
6:08:00 PM,1/11/2025,403.2,407.27,5,,,65,40.73,44.8,15.2,0,"road 7b , gulshan 2, gulshan","HOUSE 72, ROAD12, SECTOR 14, UTTARA",10.14,42,Plus,Gulshan
1:46:00 PM,1/10/2025,326.7,330,10,,,70,33,36.3,23.7,0,"times rose , h 159 , rd 6 , mohammadi housing society , mohammadpur","ANANDA CINEMA HALL , FOOT OVER BRIDGE , FARMGATE , TEJGAON",4.57,17.6,Prime,Mohammadpur
4:39:00 PM,1/7/2025,631.8,702,10,,,70,,70.2,0,10.2,"polok  food& general store , sector 6 , uttara","STAR HOTEL & KABAB RESIDENTIAL AREA , DHANMONDI",18.26,72.6,Prime,Uttara
1:04:00 PM,1/10/2025,337.5,357.14,5,,,57,17.86,37.5,14.5,0,"nabiha nibash , block d , mirpur 6","SELIM KABAB GHAR , SALIMULLAH ROAD , MOHAMMADPUR",8.29,25.7,Plus,
5:41:00 PM,1/7/2025,450.9,501,5,,,0,,50.1,0,55.1,"green juice bar and fast food , green road , dhanmondi","ECB CHATTAR , MATIKATA",10.08,55.3,Plus,Dhanmondi
12:02:00 PM,1/10/2025,535.5,540.91,5,,,60,54.09,59.5,0,4.5,"h 8 , rd 16 , nikunja 2","BANGLADESH NATIONAL ZOO , ZOO ROAD , DHAKA , BANGLADESH",14.51,40.3,Plus,Nikunja
6:51:00 PM,1/10/2025,445.5,412.5,5,,,50,82.5,49.5,0,4.5,"sondraban cuorier sevrice pvt.ltd , east madartek , bashabo","WESTIN, ROAD 45 , GULSHAN 2 , GULSHAN",8.72,40.1,Plus,
4:58:00 PM,1/10/2025,507.86,564.29,5,,,85,,56.43,23.57,0,"dr. mohammad danish alam , begam bazar , chawk bazar","10 TALA MARKET , BLOCK G , BANASREE",10.05,87,Plus,
4:05:00 PM,1/10/2025,306,309.09,10,,,70,30.91,34,26,0,"jigatola bus stand , satmasjid rd , dhanmondi","DHAKA MEDICAL HOSPITAL 2 , ZAHIR RAIHAN SARANI , DHAKA MEDICAL COLLEGE",3.83,22.1,Prime,Dhanmondi
3:06:00 PM,1/10/2025,451.29,436.03,10,,,70,65.4,50.15,9.86,0,"h 328 , taltola rd , taltola , khilgaon","BIYE BARI TESTAURANT , WEST , DHANMONDI",8.99,32,Prime,Khilgaon
9:52:00 AM,1/11/2025,267.3,297,5,,,30.2,,29.7,0,4.5,"315, i block road 6 , basundhara r/a","UNITED INTERNATIONAL UNIVERSITY MAIN CAMPUS PLAYGROUND , VATARA BRIDGE",6.99,30.9,Plus,Bashundhara
8:34:00 AM,1/11/2025,291.9,291,5,,30,44.4,,29.1,40.3,0,"house 6 , road 8 , block k , baridhara",WALTON CORPORATE OFFICE,7.17,26.4,Plus,
10:47:00 PM,1/10/2025,427.5,452.38,10,,,70,22.62,47.5,12.5,0,"all community club limited , road 137 , gulshan 1 , gulshan","H 277/A , RD 10 , BLOCK A , BASUNDHARA R/A",10.5,40.4,Prime,Gulshan
8:03:00 PM,1/10/2025,382.5,386.36,5,,,101.05,38.64,42.5,53.55,0,"kamal general store , gulshan 1 , gulshan","UNITY AID HOSPITAL , SOUTH BANASREE",7.69,37.7,Plus,Gulshan
4:19:00 PM,1/11/2025,175.5,177.27,5,,,30,17.73,19.5,5.5,0,"ss enterprise bd , block f , banani","CONVALLARIA , H 66 , RD 18 , BANANI",1.43,12.6,Plus,Banani
2:57:00 PM,1/11/2025,373.5,360.87,5,,,42,54.13,41.5,0,4.5,"maa manjil , shantibagh , malibagh","HOTEL PARK HYATT , BLOCK I , BANANI",7.49,32.6,Plus,Malibagh
1:41:00 PM,1/11/2025,436.5,440.91,5,,,90,44.09,48.5,36.5,0,"rangs emart dhanmondi , residential area , dhanmondi","HOTEL TINSON , MIDDLE BASHABO",9.13,45.2,Plus,Dhanmondi
5:41:00 PM,1/10/2025,865.76,961.96,10,,,500,,96.16,393.8,0,"h 51 , omar ali ln , west rampura","DHAKA INTERNATIONAL,TRADE FAIR SECTOR 4, PURBACHALM",20.46,76.8,Prime,
10:19:00 AM,1/11/2025,532.8,592,5,,,50,,59.2,0,14.2,"block l 2867 , bashundhara r/a","MIRPUR NATIONAL ZOO , ZOO RD , MIRPUR 2",16.08,47.5,Plus,Bashundhara R/A
2:33:00 PM,1/5/2025,225,250,5,,,63.75,,25,33.75,0,"le mont , h 30 , 16, banani",NORTH SOUTH UNIVERSITY (NSU),6.54,19.2,Plus,Banani
2:13:00 PM,1/2/2025,406.6,389.09,10,,,87.6,38.91,21.4,56.2,0,"moinul road , dhaka , bangladesh","ADABAR POLICE STATION , RING RD , ADABOR",9.16,29.7,Prime,Agargaon
7:32:00 PM,1/4/2025,450,500,5,,,50,,50,0,5,"house 65 , road 11, sector 13, uttara",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,9.68,56.2,Plus,Uttara
5:28:00 PM,1/10/2025,648.9,686.67,10,,,70,34.33,72.1,0,12.1,"shifa foreign furniture , adabar , mohammadpur",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,15.8,59.9,Prime,Mohammadpur
6:39:00 AM,1/7/2025,351,371.43,10,,,70,18.57,39,21,0,"uttara club ( tennis court ) , sector 1",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,7.8,18.7,Prime,
4:41:00 PM,1/11/2025,420.3,467,5,,,70.8,,46.7,19.1,0,"akij selections , kamal ataturk avenue , block b , banani","HOUSE 29 , ROAD 1 , SECTOR 11. UTTARA",12.71,45.4,Plus,Banani
11:15:00 PM,1/3/2025,518.7,520,10,,,70,26,27.3,32.7,0,"khanj global , lake city , khilkhet","RANGS MAYABI , MALIBAGH BAZAR ROAD , CHOWDHURIPARA , MALIBAGH",11.15,39.5,Prime,
5:08:00 PM,1/4/2025,448.2,452.73,10,,,0,45.27,49.8,0,59.8,"keari nirjhor , residential area , dhanmondi","BAYLEAF RESTAURANT , 2 , ROAD 5 , SECTION 6",10.73,51.2,Prime,Dhanmondi
10:43:00 AM,1/4/2025,314.1,332.38,10,,,35.9,16.62,34.9,0,9,"gulshan pink city shopping complex, gulshan 2","H 283 292, RD 11, BLOCK A, BASHUNDHARA R/A",7.78,21.5,Prime,
11:48:00 PM,1/2/2025,432.25,433.33,10,,,0,21.67,22.75,0,32.75,"sena malancha , new airport rd , dhaka cantonment","SUVASTU NAJAR VALLEY SHOPPING MALL ,SHAHJADPUR",7.36,23,Prime,
9:07:00 AM,1/4/2025,284.4,287.27,10,,,0,28.73,31.6,0,41.6,"eye care centre , elephant road , new market","S.R TRAVELS (PVT) LTD. KALLYANPUR , DHAKA MIRPUR",5.45,23,Prime,
3:36:00 PM,1/2/2025,371.45,355.45,5,,,79.2,35.55,19.55,54.65,0,"gonoshanjjo sangstha ( gss ), shahid tazuddin ahmed ave , tejgaon industrial area","JAMUNA FUTURE PARK ENTRY WAY , PROGATI SARANI , BASUNDHARA",7.98,40.8,Plus,
4:01:00 PM,1/3/2025,335.7,355.24,10,,,70,17.76,37.3,22.7,0,"rd 3, gulshan 1","BANGLA ACADEMY , SECRETERIAT RD , UNIVERSITY OF DHAKA , RAMNA",8.12,26.3,Prime,Gulshan
2:45:00 PM,1/2/2025,298.3,314,10,,,70,,15.7,44.3,0,"h 34 , rd 13 , adabor","THE METROPOLITAN CHRISTIAN CO-OPERATIVE HOUSING SOCIETY LTD, MONIPURIPARA , TEJGAON",6.07,27,Prime,
4:39:00 PM,1/5/2025,218.7,231.43,10,,,0,11.57,24.3,0,34.3,"guidence cadet coaching (gcc) sector 6 , uttara","SHOE MARKET , SECTOR 8 , UTTARA",1.35,15,Prime,Uttara
3:21:00 PM,1/5/2025,260.1,289,5,,,70,,28.9,36.1,0,"plot 281 281/b , sayem sobhan anvir road , block c, bashundhara r/a","LAKE CITY CONCORD , KHILKHET",5.66,27.4,Plus,Bashundhara R/A
10:34:00 PM,1/4/2025,652.83,654.47,10,,,100,32.72,34.36,55.64,0,"city bank booth , 8 , road 8 sector 1 , kurmitola , sector 1","NAVANA PROBANI RIDGEDALE , PLOT F 13 18 , BLOCK F , SECTION 11 , DHAKA",14.4,59.3,Prime,
9:46:00 PM,1/5/2025,261.9,277.14,10,,,70,13.46,29.1,30.9,0,"exclusive car rental service providewr in dhaka bangaldesh , sector 4, uttara","RD 2 B , SECTOR 5 , UTTARA",2.38,17.4,Prime,Uttara
6:28:00 PM,1/4/2025,415.8,420,5,,,46.7,42,46.2,0,4.5,"brannerson apparel limited , rupnagar residential area , mirpur","LADIES PARK , SECTOR 13 , UTTARA , DHAKA ,S ECTOR 13",9.58,44.1,Plus,Mirpur
10:34:00 PM,1/4/2025,260.1,275.24,10,,,70,13.76,28.9,31.1,0,"mia bari ( mizan ur rashid khan ), bhuiyan para , uttarkhan , uttara","AKLIMA TAILARS & FABRICS , MASTERBARI , UTTAR KHAN , UTTARA",1.31,40.3,Prime,Uttara
1:29:00 PM,1/9/2025,297,300,10,,,70,30,33,27,0,"the city bank ltd amex lounge domestic terminal hsia , hazrat shahjalal international airoport , kurmitola","MA STATIONARY ,S ECTOR 11, UTTARA",5.42,27,Prime,
7:43:00 AM,1/5/2025,499.5,528.57,10,,,70,26.43,55.5,4.5,0,"ncc bank limited  ( uttara branch ), sector 6","BANGALDESH COLLEGE OF PHYSICIANS AND SURGEONS (BCPS) , SHAHEED TAZUDDIN AVENUE , MOHAKHALI , GULSHAN",12.59,50.6,Prime,
12:16:00 AM,1/8/2025,253.21,253.85,10,,,69.14,12.69,13.33,45.81,0,"exim bank limited atm,vip road,mohakhali dohs,mohakhali","KHAN PLACE,H 10,RD 11,GULSHAN 1",2.44,12.3,Prime,Mohakhali
5:21:00 PM,1/7/2025,514.9,542,5,,,0,,27.1,0,32.1,"business oint,block i, bashundhara r/a","H 153,GREEN RD",13.67,70.2,Plus,Bashundhara R/A
6:16:00 PM,1/7/2025,594.7,569.09,5,,,90,56.91,31.3,53.7,0,"road 27(new 16),mohammadpur","KURIL FLYOVER,KUTIL",12.63,73.2,Plus,Mohammadpur
7:24:00 PM,1/7/2025,286.9,287.62,10,,,70,14.38,15.1,44.9,0,"purba namapara,talertek,khilkhet","RD 17,BLOCK F, BASHUNDHARA R/A",4.22,27.5,Prime,
7:58:00 PM,1/7/2025,405.65,427,10,,,70,,21.35,38.65,0,"plot 298,nsu rd,block b,bashundhara r/a","SENA MALANCHA,NBEW AIRPORT RD,DHAKA CANTONMENT",7.51,52.4,Prime,Bashundhara R/A
8:39:00 PM,1/4/2025,271.7,286,10,,,70,,14.3,45.7,0,"h 21/7 , khilji rd , shyamoli","KRISHIBID INSTITUTION BANGLADESH , KHAMARBARI RD , FARMGATE",3.1,18.7,Prime,
8:31:00 AM,1/7/2025,324.9,325.71,10,,,70,16.29,17.1,42.9,0,"rima villa,110,6 no road,block d,bashundhara r/a","UNITED INTERNATIONAL UNIVERSITY MAIN CAMPUS PLAYGROUND,UNITED CITY,MADANI AVENUE,BADDA",6.03,31,Prime,Bashundhara R/A
7:28:00 PM,1/4/2025,354.35,339.09,10,,,70,33.91,18.55,41.34,0,"rahamat store , h 31 , kalabagan 1st ln , kalabagan","SHYAMOLI SQUARE , MIRPUR ROAD , DHANMONDI R/A , SHYAMOLI",3.81,31.9,Prime,Kalabagan
10:59:00 AM,1/7/2025,291.65,273.33,10,20.0,,0,13.67,15.35,0,25.35,"cp five star,rd 5,sector 7,uttara","KOSHAI BARI RAILGATE,KOSHAI BAZAR,DAKSHINKHAN",2.9,16.5,Prime,Uttara
12:18:00 PM,1/7/2025,553.36,529.53,10,,,70,52.95,29.13,30.88,0,airport rail station,"BLOSSOM HOTEL PVT LTD,EMBASSY RD,NATUN BAZAR",6.79,73.2,Prime,
7:30:00 PM,1/6/2025,420.85,402.73,10,,,70,40.27,22.15,37.85,0,"moyeens , 06 , road 102 , gulshan 2 , gulshan","NSU RD , BLOCK B , BASUNDHARA R/A",6.64,50.8,Prime,Gulshan
1:57:00 PM,1/7/2025,484.9,510.42,10,,,70,,25.52,34.48,0,"house 3 road 1/a block j,baridhara notun bazar","AGA KHAN ACADEMY DHAKA,SAYEM SOBHAN TANVIR RD,BLOCKG G,BASHUNDHARA R/A",8.47,56.2,Prime,
12:46:00 PM,1/5/2025,852.15,897,10,,,0,,44.85,0,54.85,"utas furniture,east nurerchala,shahjadpur","MAZUKKHAN BAZAR,TONGI KALIGANJ HIGHWAY,EAST ARISHPUR,TONGI",19.86,82.2,Prime,Shahjadpur
6:07:00 PM,1/6/2025,394.3,377.32,10,,,70,37.73,20.75,39.25,0,"the glasshouse , bir uttam mir shawkat sarak ( gulshan avenue ) , dakkhin badda , gulshan","URBAN CRYSTAL , CEN (E) 2 , ROAD 104 , GULSHAN 2 , GULSHAN",2.09,47.2,Prime,Gulshan
6:54:00 PM,1/4/2025,342,313.04,10,,,70,46.96,18,42,0,"modhumita sweet ghar and coffee house , shantinagar , ka","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH , DHAKA",4.85,22.2,Prime,
9:48:00 AM,1/2/2025,206.1,229,10,,,59.75,,22.9,26.85,0,"chamurkhan gono koborsthan,uttarkhan union,uttara","SUJON GENERAL STORE,UTTAR KHAN UNION,UTTARA",0.75,15,Prime,Uttara
12:00:00 PM,1/8/2025,250.8,264,5,,,67.25,,13.2,49.05,0,"living shyamolima,house 33,road 3,shyamoli,dhaka",DARUSSALAM POLICE STATION,4.8,23.4,Plus,
3:21:00 PM,1/2/2025,287.1,290,10,,,70,29,31.9,28.1,0,"14/31,shahjahan road,mohammadpur","BASHUNDHARA CITY SHOPPING COMPLEX,PANTHAPATH,DHAKA",3.92,18.3,Prime,Mohammadpur
11:57:00 AM,1/3/2025,298.8,288.7,5,,,96.7,43.3,33.2,58.5,0,"khilgaon community centre,shahid baki rd","SUROVI SCHOOL 18,ROAD 5,DHANMONDI R/A",6.2,23,Plus,
3:10:00 PM,1/3/2025,317.23,352.48,10,,,70,,35.25,24.75,0,"munira urban vila,block e,bashundhara r/a","GERMAN CLUB,GULSHAN 2,GULSHAN",4.91,35.6,Prime,Bashundhara R/A
1:25:00 PM,1/3/2025,340.2,378,10,,,70,,37.8,22.2,0,"prantil ii ,residential area,dhanmondi","RD 10,NIKETON",7.63,23,Prime,Dhanmondi
12:41:00 PM,1/8/2025,394.25,415,10,,,70,,20.75,39.25,0,darussalam police station,DHAKA CLUB LIMITED,10.39,46.8,Prime,
