Unnamed: 0,Pickup Point,last part,Pickup Area
8091,"moinul road , dhaka , bangladesh",BANGLADESH,Agargaon
8092,"house 65 , road 11, sector 13, uttara",UTTARA,Uttara
8093,"shifa foreign furniture , adabar , mohammadpur",MOHAMMADPUR,Mohammadpur
8095,"akij selections , kamal ataturk avenue , block b , banani",BANANI,Banani
8097,"keari nirjhor , residential area , dhanmondi",DHANMONDI,Dhanmondi
8109,"rd 3, gulshan 1",GULSHAN 1,Gulshan
8111,"guidence cadet coaching (gcc) sector 6 , uttara",UTTARA,Uttara
8112,"plot 281 281/b , sayem sobhan anvir road , block c, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8114,"exclusive car rental service providewr in dhaka bangaldesh , sector 4, uttara",UTTARA,Uttara
8115,"brannerson apparel limited , rupnagar residential area , mirpur",MIRPUR,Mirpur
8116,"mia bari ( mizan ur rashid khan ), bhuiyan para , uttarkhan , uttara",UTTARA,Uttara
8119,"exim bank limited atm,vip road,mohakhali dohs,mohakhali",MOHAKHALI,Mohakhali
8121,"business oint,block i, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8122,"road 27(new 16),mohammadpur",MOHAMMADPUR,Mohammadpur
8124,"plot 298,nsu rd,block b,bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8126,"rima villa,110,6 no road,block d,bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8127,"rahamat store , h 31 , kalabagan 1st ln , kalabagan",KALABAGAN,Kalabagan
8128,"cp five star,rd 5,sector 7,uttara",UTTARA,Uttara
8139,"moyeens , 06 , road 102 , gulshan 2 , gulshan",GULSHAN,Gulshan
8141,"utas furniture,east nurerchala,shahjadpur",SHAHJADPUR,Shahjadpur
8142,"the glasshouse , bir uttam mir shawkat sarak ( gulshan avenue ) , dakkhin badda , gulshan",GULSHAN,Gulshan
8144,"chamurkhan gono koborsthan,uttarkhan union,uttara",UTTARA,Uttara
8146,"14/31,shahjahan road,mohammadpur",MOHAMMADPUR,Mohammadpur
8148,"munira urban vila,block e,bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8149,"prantil ii ,residential area,dhanmondi",DHANMONDI,Dhanmondi
8152,"new ratul hardware & sanitary,dakkhinpara,mohakhali",MOHAKHALI,Mohakhali
8154,"saintmartin tour,nikunja 2",NIKUNJA 2,Nikunja
8155,"j&c auto,sector 4,uttara",UTTARA,Uttara
8157,"perfect cut gents,parlour,sector 4,uttara",UTTARA,Uttara
8158,"food street,panthapath",PANTHAPATH,Panthapath
8160,"h 2/2,rd 2b,banani",BANANI,Banani
8165,"18,road 6,section 12",SECTION 12,Mirpur
8168,"va everyday, 1/16,block b,humayun road,mohammadpur",MOHAMMADPUR,Mohammadpur
8177,"grameenphone office,alhaz abdus sobhan rd,bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8187,"city bank ltd, h 23, rd 8 , gulshan 1",GULSHAN 1,Gulshan
8188,"dragon multimesia shop , kemal ataturk avenue , banani",BANANI,Banani
8189,"health building , bir uttam a. k. khandakar road , mohakhali , gulshan",GULSHAN,Gulshan
8190,"resources rojonigondha , road 5 , monsurabad , adabar , mohammadpur",MOHAMMADPUR,Mohammadpur
8228,"eastern bank limited , sector 3 , uttara",UTTARA,Uttara
8229,"rd 2 , block c, khilgaon r/a , khilgaon",KHILGAON,Khilgaon
8242,"12/18 , block a , sir sayed road , mohammadpur",MOHAMMADPUR,Mohammadpur
8244,"mrt palace ,chandrima model town , mohammadpur",MOHAMMADPUR,Mohammadpur
8245,"purnima, h 55/3, shantibag masjid rd , shantibagh , malibagh",MALIBAGH,Malibagh
8249,"lab aid specialized hospital , house 6 , road 4 ,  dhanmondi",DHANMONDI,Dhanmondi
8250,"bon bhaban , amtoli , mohakhali",MOHAKHALI,Mohakhali
8255,"thailand spa and massage , tb gate , mohakhali",MOHAKHALI,Mohakhali
8258,"yumfini tea , nobodoy housing, mohammadpur",MOHAMMADPUR,Mohammadpur
8260,"crown cottage , dewanpara , uttara",UTTARA,Uttara
8264,"bipul motor engineering workshop , beribadh rd , ramchandrapur , mohammadpur",MOHAMMADPUR,Mohammadpur
8265,"mir m. r memento , west dhanmondi",WEST DHANMONDI,Dhanmondi
8267,"house 20 , road 11 , sector 6 , uttara",UTTARA,Uttara
8268,"deyalika,sector 11,uttara",UTTARA,Uttara
8269,"h 47 , rd 1/a , banani dohs",BANANI DOHS,Banani
8273,"sky view park city , h 165 , shantinagar rd , rajarbagh , malibagh",MALIBAGH,Malibagh
8277,"rotaract club of gulshan lake city , block j , banani",BANANI,Banani
8291,"sonargaon janapath , sector 13 , uttara",UTTARA,Uttara
8292,"marvel beauty parlor , 33 , 3 , section 12",SECTION 12,Mirpur
8293,"rd 12 , block a , basundhara r/a",BASUNDHARA R/A,Bashundhara
8300,"niketan cantral mosque , road 4 niketon , niketon housing society , gulshan",GULSHAN,Gulshan
8301,"eurotel business system , mirpur dohs",MIRPUR DOHS,Mirpur
8304,"customs , excise & vat , tongi division , sector 9 , uttara",UTTARA,Uttara
8305,"neha thai spa , gulshan 1, gulshan",GULSHAN,Gulshan
8306,"vaggokul mistanno vandar , 04/a , road 1 , niketon housing society , gulshan",GULSHAN,Gulshan
8307,"edu express , niuketon , gulshan 1",GULSHAN 1,Gulshan
8308,"najeebites , block j , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8313,"juwel motorbike service , moneshwar road , dhanmondi",DHANMONDI,Dhanmondi
8314,"sweet dream , h 34 , rd 5 , sector 5 , uttara",UTTARA,Uttara
8315,"trisha's extension & beauty zone , house 140 , road 3 , block a, niketon",NIKETON,Niketon
8316,"prineoline international , block c , banani",BANANI,Banani
8317,"jhotpot kitchen , block k , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8321,"h 26/9/a, rd 18 , tilapara , khilgaon",KHILGAON,Khilgaon
8324,"h 337, alhaz abdus sobhan rd , block b , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8362,"bazlur rahman mansion , block j , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8365,"laptop dream , panthapath",PANTHAPATH,Panthapath
8367,"north end coffee roasters evercare hospital , block-e, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8368,"samsung , west shewrapara , mirpur",MIRPUR,Mirpur
8370,"secure kunjobon , gulshan 1",GULSHAN 1,Gulshan
8371,"sheikh & associates , block c , banani",BANANI,Banani
8372,"aria , residential area , dhanmondi",DHANMONDI,Dhanmondi
8375,"110 , road 4 , block c, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8380,"bhola store , pirerbag , mirpur",MIRPUR,Mirpur
8382,"new kolapata restaurant , agargaon , mirpur",MIRPUR,Mirpur
8384,"shahjadpur fashion , gabtali , mirpur",MIRPUR,Mirpur
8386,"king optics , gulshan 2, gulshan",GULSHAN,Gulshan
8389,"12/14 , block a , sir sayed road , mohammadpur",MOHAMMADPUR,Mohammadpur
8392,"iron lodge fitness studio,central road,dhanmondi",DHANMONDI,Dhanmondi
8398,"aesthetic events , block f , banani",BANANI,Banani
8399,"mohua arcade , h 15 , rd 7 , banani",BANANI,Banani
8400,"customization bd,block h,mirpur 2",MIRPUR 2,Mirpur
8402,"bismilla dry clining & laundry , h 54/2 , rd 4 , pc culture housing society , mohammadpur",MOHAMMADPUR,Mohammadpur
8404,"grameenphone office,alhaz abdus sobhan rd, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8405,"metro politan medical centre ltd , mohakhali",MOHAKHALI,Mohakhali
8409,"popular diagnosis centre and consultancy ( building 6 ) , residential area , dhanmondi",DHANMONDI,Dhanmondi
8411,"t a tunir bari,tilpapara,khilgaon",KHILGAON,Khilgaon
8416,"sarak 2 1 , basundhara r/a",BASUNDHARA R/A,Bashundhara
8421,"hakka dhaka , h 34 , rd 10 , banani",BANANI,Banani
8425,"h 52/a, rd 11, pc culture housing society , mohammadpur",MOHAMMADPUR,Mohammadpur
8427,"sanu general store , babar rd , mohammadpur",MOHAMMADPUR,Mohammadpur
8432,"house 283, road no 1, block b, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8433,"nam village,10,road no 2,mohakhali,gulshan",GULSHAN,Gulshan
8434,"bashundhara panir pump , al haj  abdus sobhan road 1 , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8436,"bangladesh specialized hospital shyamoli , mohammadpur",MOHAMMADPUR,Mohammadpur
8440,"sst logistic,road 10,block e,banani",BANANI,Banani
8442,"lotun stationery & computers,kemal ataturk avenue,banani",BANANI,Banani
8444,"al hasan farmacy,block a,niketon",NIKETON,Niketon
8445,"star hotel & kabab,residential area,dhanmondi",DHANMONDI,Dhanmondi
8447,"h la bamba,h 99,satmasjid rd,dhanmondi",DHANMONDI,Dhanmondi
8449,"i/3,block e,kazi nazrul islam road,mohammadpur",MOHAMMADPUR,Mohammadpur
8455,"ananya shopping complex,baridhara d o h s main road,banani,gulshan",GULSHAN,Gulshan
8456,"great britain fish n chips,block e,banani",BANANI,Banani
8459,"muntaka furniture complex,sher e bangla national cricket stadium,mirpur 2",MIRPUR 2,Mirpur
8461,"the regdia,27,road 114,gulshan 2,gulshan",GULSHAN,Gulshan
8467,"joynal cofee house,west shewrapara,mirpur",MIRPUR,Mirpur
8468,"navana nandale,44,road 1,niketon block a,niketon housing society,gulshan",GULSHAN,Gulshan
8469,"property palace,monipur,mirpur 2",MIRPUR 2,Mirpur
8476,"motijheel kitchen yard,shapla chottor,motijheel",MOTIJHEEL,Motijheel
8478,"square hospitals ltd,panthapath rd,kalabagan",KALABAGAN,Kalabagan
8486,"sayem rd end point,block a,bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8491,"shai , block f, banani",BANANI,Banani
8501,"embassy of greece , rd 129 , gulshan 1",GULSHAN 1,Gulshan
8502,"rass associate ltd, dohs , mirpur",MIRPUR,Mirpur
8504,"house 66, road 13 , sector 11, uttara",UTTARA,Uttara
8506,"noir , 72 , road 11, banani",BANANI,Banani
8508,"grameenphone head office , alhaz abdus sobhan rd , block b , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8511,"unimart,gulshan 2,gulshan",GULSHAN,Gulshan
8517,"niketon park,gulshan 1,gulshan",GULSHAN,Gulshan
8519,"house 20,road 13,sector 7,uttara",UTTARA,Uttara
8523,"santi nibas,south monipur,mirpur 2",MIRPUR 2,Mirpur
8529,"cosmic steel buildings ltd,kallyanpur,mirpur",MIRPUR,Mirpur
8531,"khan villa , mohammadia residential area , mohammadpur",MOHAMMADPUR,Mohammadpur
8532,"brac bank limited,west rajabazar,indira road,panthapath",PANTHAPATH,Panthapath
8533,"south valley , block g , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8537,"japan bangladesh friendship hospital , road 3/a , dhanmondi",DHANMONDI,Dhanmondi
8538,"hazi shamiullah complex , mirpur rd , gabtali",GABTALI,Mirpur
8539,"dutch bangla bank ltd,atm ,500/a/1(old),rd  8,dhanmondi",DHANMONDI,Dhanmondi
8540,"prezzie , road 27 ( old ), dhanmondi",DHANMONDI,Dhanmondi
8544,"the city shops bd , sks tower , vip road , mohakhali dohs , mohakhali",MOHAKHALI,Mohakhali
8552,"y/26 ,  razia sultana road , mohammadpur",MOHAMMADPUR,Mohammadpur
8557,"star kabab , 12/a , west dhanmondi",WEST DHANMONDI,Dhanmondi
8563,"black birch kitchen & lounge , block g , banani",BANANI,Banani
8569,"taza fol-1 mexican food , residential area , dhanmondi",DHANMONDI,Dhanmondi
8571,"crystal castle , h 3/9 , asad ave , mohammadpur",MOHAMMADPUR,Mohammadpur
8572,"polwell shopping center , dhaka- mymensingh highway , sector 9 , uttara , dhaka bangladesh , uttara",UTTARA,Uttara
8576,"dream home , house 1036 , road 49 , block l , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8578,"jahan fashion , sector 3, uttara",UTTARA,Uttara
8583,"bushra dental clinic , h 2/b , tajmahal rd , mohammadpur",MOHAMMADPUR,Mohammadpur
8584,"food satisfaction , progati shoroni road , shahjadpur",SHAHJADPUR,Shahjadpur
8585,"swarna kanon , jewellers , green road , panthapath",PANTHAPATH,Panthapath
8587,"alco pharma ltd , section 7 , mirpur",MIRPUR,Mirpur
8589,"silver spring , 133 , d block 7 no road block d, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8590,"khan & mone funishers , shahjahanpur , motijheel",MOTIJHEEL,Motijheel
8592,"realiance building , h 146 , rd 8 , block d , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8596,"37/e, road 3 , block d, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8603,"sony cinema hall traffic police box, section 1 , mirpur",MIRPUR,Mirpur
8606,"freelancer shakil ahmed , sipahibagh, khilgaon",KHILGAON,Khilgaon
8607,"ahsan fast food & mini chinese taltola rd , khilgaon",KHILGAON,Khilgaon
8614,"waffle r , niketon , gulshan 1",GULSHAN 1,Gulshan
8616,"bandbox laundry and drycleaning , 44/11 , pantha path , dhanmondi",DHANMONDI,Dhanmondi
8618,"shomriddhi , block c , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8644,"green view , 127 , road 3 ,section 12",SECTION 12,Mirpur
8645,"h 12, rd 140 , gulshan 1",GULSHAN 1,Gulshan
8652,"murad store , h 171 , wireless rd , mohakhali",MOHAKHALI,Mohakhali
8659,"boshir hair style & gents parlour , 27 , section 2",SECTION 2,Mirpur
8661,"bailey road officers colony , viquarunnisa road , teachers residences , paltan",PALTAN,Paltan
8663,"telebrands bangladesh , rajabazar , panthapath",PANTHAPATH,Panthapath
8664,"real dairy , block l , banani",BANANI,Banani
8667,"dutch bangla bank , mirpur road , section 2",SECTION 2,Mirpur
8670,"craveat , h 67/d , rd 11 , banani",BANANI,Banani
8672,"urban garden , 5 , road 121 , gulshan 1 , gulshan",GULSHAN,Gulshan
8674,"ibn sina hospital & cardiac , h  68 , rd 15/a , dhanmondi",DHANMONDI,Dhanmondi
8676,"seikh rasel gastro liver institute and hospital , mohakhali",MOHAKHALI,Mohakhali
8681,"brtc bus counter,fulbaria,gulshan",GULSHAN,Gulshan
8686,"mohammadia super market,mirpur road,dhanmondi",DHANMONDI,Dhanmondi
8687,"road 13/c,house 18,banani",BANANI,Banani
8692,"shyamoli nr travels technical mor counter,goidartek,darus salam,mirpur",MIRPUR,Mirpur
8694,"alif/15,bloc e,zakir hossain road,mohammadpur",MOHAMMADPUR,Mohammadpur
8695,"house 10,road 06,sector 10,uttara",UTTARA,Uttara
8696,"h 3/f,girls school rd,kalabagan",KALABAGAN,Kalabagan
8698,"20/3,road no 1,mohammadi housing limited,mohammadpur",MOHAMMADPUR,Mohammadpur
8700,"house 04,road18,sector 12,uttara",UTTARA,Uttara
8701,"matka cafe,dcc market,banani",BANANI,Banani
8702,"sajida mansion,44/29,basiruddin road,dhanmondi",DHANMONDI,Dhanmondi
8704,"iqbal center,kamal ataturk avenue,banani",BANANI,Banani
8705,"innergfo,training,gulshan 2,gulshan",GULSHAN,Gulshan
8706,"mizan tower,254 255,road no 10,block a, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8710,"mbm group,dohs,mirpur",MIRPUR,Mirpur
8714,"maqsood rahman,sector 11,uttara",UTTARA,Uttara
8716,"amader nanabari,sector 11,uttara",UTTARA,Uttara
8717,"east west university,a/2,jahurul islam avenue,gulshan",GULSHAN,Gulshan
8718,"pizza box,uttara,sector 11,uttara",UTTARA,Uttara
8719,"cardiff international school , h 11 , rd 28 , dhanmondi",DHANMONDI,Dhanmondi
8720,"rafi food corner , jamuna future park , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8724,"bashai medical , tajmahal road , mohammadpur",MOHAMMADPUR,Mohammadpur
8726,"eastern flower , 46 , siddeshwari road , wireless , paltan",PALTAN,Paltan
8730,"well food head office , vip road , mohakhali dohs , mohakhali",MOHAKHALI,Mohakhali
8734,"judge hamid foundation , adabar , mohammadpur",MOHAMMADPUR,Mohammadpur
8735,"mistrytech engineering ltd , sector 9 , uttara",UTTARA,Uttara
8738,"polwell shopping center , dhaka-mymensigh highway , sector 9 , uttara , dhaka , bangladesh , uttara",UTTARA,Uttara
8745,"jahan fashion , sector 3 , uttara",UTTARA,Uttara
8749,"swarna kanon jewellers , green road , panthapath",PANTHAPATH,Panthapath
8751,"hussain villa , house 4, road 11 , sector 12 , uttara",UTTARA,Uttara
8752,"food satisfaction , progoti shoroni road , shahjadpur",SHAHJADPUR,Shahjadpur
8753,"house 57 , road 5, sector 12, uttara",UTTARA,Uttara
8754,"bushra dental clinic , h 2/8 , tajmahal rd , mohammadpur",MOHAMMADPUR,Mohammadpur
8756,"north end coffee roasters apollo hospital , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8757,"realiance building , h 146 , rd 8 , block d , basundhara r/a",BASUNDHARA R/A,Bashundhara
8759,"road 6,banani dohs,banani",BANANI,Banani
8760,"khan & mone furnishers , shahjahanpur , motijheel",MOTIJHEEL,Motijheel
8761,"house 32, road 16 , sector 14, uttara",UTTARA,Uttara
8762,"mobil house,bir uttam a k khondakar road,mohakhali road,mohakhali,gulshan",GULSHAN,Gulshan
8763,"silver spring , 133 , d block 7 no road , block d , basundhara r/a",BASUNDHARA R/A,Bashundhara
8770,"rd 141,gulshan 1",GULSHAN 1,Gulshan
8778,"madina house,west dhanmondi",WEST DHANMONDI,Dhanmondi
8780,"a plus sourcing , sector 15 , uttara",UTTARA,Uttara
8781,"mostaq place,h 29/1/a,lake circus,kalabagan",KALABAGAN,Kalabagan
8784,"37/r , road 3 , block d , basundhara r/a",BASUNDHARA R/A,Bashundhara
8788,"house 77 , road 17 , sector 14, uttara",UTTARA,Uttara
8789,"jannat garden,east nurerchala,shahjadpur",SHAHJADPUR,Shahjadpur
8791,"ahsan fast food & mini chinese , taltola rd , taltola , khilgaon",KHILGAON,Khilgaon
8796,"sony cinema trafic police box , section 1 , mirpur",MIRPUR,Mirpur
8824,"attack's kitchen , sector 6 , uttara",UTTARA,Uttara
8826,"spice catering limited , road 33 , gulshan 1 , gulshan",GULSHAN,Gulshan
8828,"h 12/a , rd 9 , janata housing , mohammadpur",MOHAMMADPUR,Mohammadpur
8829,"yasin fashion ladies tailors , katashur, mohammadpur",MOHAMMADPUR,Mohammadpur
8834,"lima furniture , sector 7 , uttara",UTTARA,Uttara
8835,"ibn sina hospital 7 cardiac center , h 68 , rd 15/a , dhanmondi",DHANMONDI,Dhanmondi
8836,"jaralawn , residential area , dhanmondi",DHANMONDI,Dhanmondi
8837,"windsor 79, road 3, block c, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8838,"h 12 , rd 140 , gulshan 1",GULSHAN 1,Gulshan
8839,"sunflower , sector 6 , uttara",UTTARA,Uttara
8849,"fatema , h 68 , rd 9/a, dhanmondi",DHANMONDI,Dhanmondi
8851,"h 53/a, rd 9/a, dhanmondi",DHANMONDI,Dhanmondi
8852,"20/3 , road no.1 , mohammadi housing limited , mohammadpur",MOHAMMADPUR,Mohammadpur
8854,"mohammodia super market , mirpur road , dhanmondi",DHANMONDI,Dhanmondi
8856,"road 13/c , house 18 , banani",BANANI,Banani
8858,"firoza villa ( rojan - rihan ) block j , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8861,"h 109, sylheti para rd , west dhanmondi",WEST DHANMONDI,Dhanmondi
8864,"h 3/f , girls school rd , kalabagan",KALABAGAN,Kalabagan
8867,"hal's madhpbilata malibagh rail gate , malibagh",MALIBAGH,Malibagh
8872,"bridge khushbu , block c, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8873,"alif,15 , block e , zakir hossain road , mohammadpur",MOHAMMADPUR,Mohammadpur
8876,"20/3 , road no. 1 , mohammadi housing limited , mohammadpur",MOHAMMADPUR,Mohammadpur
8877,"mohammadia super market , mirpur road , dhanmondi",DHANMONDI,Dhanmondi
8878,"yasin mansion 229/c , i block road 8 , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8881,"queen's confectionary (bd) ltd , diyabari , uttara",UTTARA,Uttara
8884,"shyamoli nr travels technical mor counter m goidartek , darussalam , mirpur",MIRPUR,Mirpur
8885,"house 66 , road 13 , sector 11 , uttara",UTTARA,Uttara
8892,"bti valencia , fulbaria , uttara",UTTARA,Uttara
8894,"embassy of greece , rd 129, gulshan 1",GULSHAN 1,Gulshan
8895,"paradise house , 396, sarak 7 , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8896,"ahamad rucha vila 1,1 road 19 , nikunja 2",NIKUNJA 2,Nikunja
8902,"pc culture housing masjid market , shekhertek main rd , mohammadpur",MOHAMMADPUR,Mohammadpur
8905,"plot 127 , rd 6 block b , bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8906,"rupnagar pallabi dhaka , block e, banani",BANANI,Banani
8907,"asian tower, nikunja 2",NIKUNJA 2,Nikunja
8910,"sohel automobile workshop , kallyanpur , mirpur",MIRPUR,Mirpur
8915,"cardiff international school , h 11, rd 28 , dhanmondi",DHANMONDI,Dhanmondi
8917,"eastern flower , 46 , seiddheswari road wireless , paltan",PALTAN,Paltan
8919,"road no 16,block a, bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8922,"amecon niaz metallic,block f,banani",BANANI,Banani
8927,"rd 4 a,sector 5,uttara",UTTARA,Uttara
8930,"arafat enterprise,gulshan 1,gulshan",GULSHAN,Gulshan
8932,"dewan corporation,block c,banani",BANANI,Banani
8933,"solstice,rupayan pearl,house 29,road 121,gulshan 1,gulshan",GULSHAN,Gulshan
8934,"dine a chaap,road 16/a,gulshan",GULSHAN,Gulshan
8936,"tea and drinking stalls,diyabari,uttara",UTTARA,Uttara
8937,"ahmed hossain architects and associates,sector 5,uttara",UTTARA,Uttara
8940,"judge hamid foundation , adabar ,mohammadpur",MOHAMMADPUR,Mohammadpur
8941,"hussain villa,house 4,road 11,sector 12,uttara",UTTARA,Uttara
8947,"house 57,road 5,sector 12,uttara",UTTARA,Uttara
8948,"north end cofee roasters,apollo hospital,bashundhara r/a",BASHUNDHARA R/A,Bashundhara R/A
8952,"nafa pharmachy,h 9,rd 17,banani",BANANI,Banani
8957,"bahera,landmark tower,/14,gulshan north avenue,gulshan 2,gulshan",GULSHAN,Gulshan
8961,"care medical hall,212,new elephant road,dhanmondi",DHANMONDI,Dhanmondi
8962,"ak plaza,sonargaon janapath road,sector 7,uttara",UTTARA,Uttara
8965,"khaleque apartments,bagbari,gabtali",GABTALI,Mirpur
8966,"zihan ambulance,katashur,mohammadpur",MOHAMMADPUR,Mohammadpur
8974,"ekhane kuttaleague thake,folpotti golchottor,mirpur",MIRPUR,Mirpur
8980,"brtc mohammadpur bus stop,bashbari rd,mohammadpur",MOHAMMADPUR,Mohammadpur
8994,"machine made brick ,block h , banani",BANANI,Banani
8995,"ma-navi ltd , dohs , mirpur",MIRPUR,Mirpur
9005,"shafiquat niketon , h 147 , rd 1 , mohammadi housing society , mohammadpur",MOHAMMADPUR,Mohammadpur
