Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Unnamed: 0,Pickup Area
12:52:00 PM,2/23/2025,312.3,301.74,10,,,50,45.26,34.7,5.3,0,"MAA AMENA HOTEL AND BIRYANI HOUSE,H 6,OUTER CIRCULAR RD,RAJARBAG,SHANTIBAGH,MALIBAGH","ANOWAR KHAN MODERN MEDICL COLLEGE,20,ROAD 8,DHANMONDI",4.58,28.9,Prime,11803.0,Malibagh
7:04:00 PM,1/29/2025,845.5,890,10,,,0,,44.5,0.0,54.5,"LIOZA ENTERPRISE , WEST NAKHALPARA , TEJGAON","SULTAN'S DINE SAVAR , THANA ROAD TALBAGH",21.07,67.8,Plus,,
1:35:00 PM,2/23/2025,282.6,285.45,5,,,63.8,28.55,31.4,27.4,0,"SIDDIQ SORENTU,289,290,290/1,8/A,WEST DHANMONDI","THE WORLD BANK,E 32,SYED MAHBUB MORSHED AVENUE,PWD SWEEPER COLONY,SHER E BANGLA NAGAR",5.69,32.4,Plus,11805.0,Dhanmondi
12:22:00 PM,1/31/2025,232.75,222.73,5,,,100,22.27,12.25,82.75,0,"H 7/A1 , LALMATIA RD , BLOCK B , LALMATIA 1207","MASJID-UL-TAQWA , RESUDENTIAL AREA DHANMONDI",1.5,14,Plus,,
3:09:00 PM,2/23/2025,405.9,410,10,,,50,41,45.1,0.0,5.1,"DHAKA INSTITUTE OF MEDICAL TECHNOLOGY,1/20,HUMAYUN ROAD,MOHAMMADPUR","GULSHAN PINK CITY SHOPPING COMPLEX,GULSHAN 2",8.3,41.9,Prime,11807.0,Mohammadpur
2:45:00 PM,1/31/2025,216.6,228,5,,,0,,11.4,0.0,16.4,"RD 5 , MIRPUR 2","GOLARTEK PLAYGROUND , MIRPUR 1",3.62,16.5,Plus,11808.0,Mirpur
4:00:00 PM,2/23/2025,386.1,408.57,10,,,50,20.43,42.9,0.0,2.9,"AUSTRALIAN HIGH COMISSION,2 GULSHAN AVENUE,GULSHAN 2,GULSHAN","PRANTOR,H 42/2,INDIRA RD,FARMGATE",8.76,38.6,Prime,11809.0,Gulshan
12:33:00 AM,1/28/2025,285,285.71,10,,,50,14.29,15.0,25.0,0,"SANTINIBAS BAF OFFICER'S QUARTER INTERNAL RD , PASCHIM NAKHALPARA , SHER E BANGLA NAGAR","BAITUL HOSNA , H 27 , RD 9 , JANATA HOUSING , MOHAMMAFDPUR",6.24,17.4,Prime,,
7:42:00 PM,2/23/2025,331.2,334.55,10,,,50,33.45,36.8,3.2,0,"20,ROAD 8,DHANMONDI","IBN SINA MEDICAL COLLEGE AND HOSPITAL,KALLYANPUR",5.68,36.1,Prime,11811.0,Dhanmondi
8:55:00 PM,2/23/2025,407.7,431.43,10,,,50,21.57,45.3,0.0,5.3,"BRAC BANK ATM,TOLARBAG,MIRPUR 1","CELEBRATION COMMUNITY CENTER,BORO MOGHBAZAR",9.05,43.7,Prime,,
8:03:00 PM,1/28/2025,377.15,378.1,10,,,0,18.9,19.85,0.0,29.85,"QASIS - LALMATIA , BLOCK D","PAN PACIFIC SONARGAON HOTEL , KAZI NAZRUL ISLAM AVE, KAWRANBAZAR",5.49,33.2,Prime,,
8:24:00 AM,2/24/2025,394.2,417.14,10,,,50,20.86,43.8,0.0,3.8,DEPARTMENT OF DISASTER MANAGEMENT,"FORTIS DOWNTOWN RESORT,TREEMOHONI FOKIRKHALI ROAD,BORO BERAID,100 FEET ROAD",9.5,36,Prime,,
2:31:00 PM,1/27/2025,443.65,424.55,10,,,0,42.45,23.35,0.0,33.35,"MASTERMAIND SCHOOL , ABASHIK ALAKA , DHANMONDI","BOLDA GARDEN POLICE BOX , LARMINI ST , WARI",7.19,39.6,Prime,11815.0,Dhanmondi
10:14:00 AM,2/24/2025,243,257.14,10,,,50,12.86,27.0,13.0,0,"RD 7,BLOCK C,BASUNDHARA R/A","BANGLADESH INSTITUTE OF MANAGEMENT STUDIES,EIDGAH MASJID RD,SHAHJADPUR",3.86,18.5,Prime,11816.0,Bashundhara
8:38:00 PM,1/28/2025,463.6,488,5,,,90,,24.4,60.6,0,"TOWER, BORO MOGHBAZAR","RUJINA FILLING STATION , MIRPUR ROAD , ABDUL RAFIQ HOUSING , GABTALI",9.58,60.6,Plus,,
10:55:00 AM,2/24/2025,1106.66,1229.62,5,,,0,,122.96,0.0,127.96,"HANIF & ARIF,CHARTERED ACCOUNTANTS,GULSHAN 2,GULSHAN","MAOLANA BHASANI ROAD,FAKIRAPOOL,PALTAN",36.5,111,Plus,11818.0,Gulshan
9:18:00 AM,1/28/2025,403.75,425,5,,,86,,21.25,59.75,0,"LUCKY VILLA, 519 , ROAD 1 , BLOCK D , BASUNDHARA R/A","NAMIRA RESTAURANT , BIR UTTAM ZIAUR RAHMAN RD , MOHAKHALI",9.12,38.7,Plus,11819.0,Bashundhara
12:25:00 PM,1/27/2025,460.75,440.91,5,,,49,44.09,24.25,19.75,0,"VATARA RD , NOTUN BAZAR , GULSHAN","KALABAGAN BUS STOP , MIRPUR RD , DHANMONDI",10.49,49.5,Plus,11820.0,Gulshan
12:55:00 PM,1/24/2025,1004.72,1078,10,,34.52,500,,107.8,416.72,0,"JAMAL STORE,BAKSHI BAZAR,OLD DHAKA","BANIJJO MELA,SECTOR 4,PURBACHAL",27.23,45.9,Prime,,
8:21:00 AM,1/28/2025,256.5,234.78,5,,,0,35.22,13.5,0.0,18.5,"TALUKDAR TELECOM, H 22 , RD 20 , NIKUNJA 2","PLAYPEN SCHOOL , BLOCK J , BASHUNDHARA R/A",6.97,24.4,Plus,11822.0,Nikunja
9:03:00 PM,1/24/2025,177.3,197,5,,,20.2,,19.7,0.0,4.5,"DNCC REVENUE DEPARTMENT,GULSHAN 2,GULSHAN","PURBACHAL EXPRESS HOGHWAY,KHILKHET",4.12,17.9,Plus,11823.0,Gulshan
10:06:00 PM,1/28/2025,532.95,534.29,10,,,50,26.71,28.05,11.95,0,"GENESIS AUTOMOBILE , BLOCK B , MIRPUR 2","THE FOOD HALL , BLOCK F, BASHUDNHARA R/A",13.08,48.9,Prime,11824.0,Mirpur
10:05:00 PM,1/24/2025,1087.2,1208,10,,,500,,120.8,369.2,0,"BANGLAR SHADD RESTAURANTS AND MINI RESORT,SECTOR 04,PURBACHAL",KAZIPARA BUS STAND,25.16,68.4,Prime,,
8:53:00 AM,1/30/2025,335.75,395,5,,,20,,59.25,0.0,44.25,"GOLDEN TULIP THE GRANDMARK DHAKA , BLOCK H , BANANI","HOTEL PURBANI INTERNATIONAL LTD , DILKUSHA RD , DILKUSHA",10.56,51.1,Plus,11826.0,Banani
7:59:00 PM,1/27/2025,656.45,628.18,5,,,90,62.82,34.55,50.45,0,"OVER BRIDGE , WEST DHANMONDI","RAJUK UTTARA APARTMENT PROJECT (RUAP0 , SECTOR 18",17.45,69,Plus,11827.0,Dhanmondi
9:32:00 AM,1/25/2025,247.5,239.13,10,,,50,35.87,27.5,12.5,0,"AFTABNAGAR WASA PUMP,MERUL BADDA","FARAZY HOSPITAL,MAIN RD,BANASHREE",2.94,14.5,Prime,,
11:23:00 AM,1/28/2025,487.35,488.57,10,,,50,24.43,25.65,14.35,0,"H 654 , RD 14 , ADABOR","DUTCH-BANGLA BANK LIMITED LOCAL OFFICE , DILKUSHA , MOTIJHEEL",11.19,46.8,Prime,,
10:21:00 PM,1/27/2025,257.45,271,5,,,0,,13.55,0.0,18.55,"DHAKA BOAT CLUB LIMITED , MIRPUR ROAD BIRULIA , SVAAR","RD 4 , RUPNAGAR , MIRPUR 2",7.11,25.9,Plus,,
10:14:00 AM,1/25/2025,180,173.91,10,,,50,26.09,20.0,20.0,0,"RUMIANTS APARTMENT BHABAN,H 38,RD 3,BLOCK D,BANASHREE","SPRC & NEUROLOGY HOSPITAL,H 135,NEW ESKATON RD,NEW ESKATON",1.2,5.5,Prime,,
8:29:00 PM,1/27/2025,374.3,394,5,,,99.75,,19.7,75.05,0,"BAITUL ATIK JAME MOSJID , WEST NAKHALPARA ROAD , WEST NAKHALPARA , TEJGAON",ROAD 8 BLOCK D BASHUNDHARA,10.67,40.9,Plus,,
11:29:00 PM,1/27/2025,280.25,280.95,10,,,50,14.05,14.75,25.25,0,"SYHRAWARDY MEDICAL COLLEGE AND HOSPITAL , SHER E BANGLA NAGAR","TECHABYTE SOLUTIONS , 312 N, RD 21 , MOHAKHALI DOHS",7.02,18.4,Prime,,
8:22:00 PM,1/27/2025,303.3,337,5,,,100,,33.7,61.3,0,"PRIME BANK LTD,BANANI BRANCH","ANGELICA COTTAGE,43,ROAD 16,NIKUNJA 2",8.42,25.9,Plus,,
6:13:00 PM,1/27/2025,537.7,566,5,,,57.7,,28.3,23.8,0,"INDEPENDENT UNIVERSITY , H 16 , AFTAB UDDIN AHMED RD , BLOCK B , BASUNDHARA R/A","CHEF'S TABLE , RESIDENTIAL AREA , DHANMONDI",15.19,63.6,Plus,11835.0,Bashundhara
10:32:00 PM,1/27/2025,540,600,10,,,366,,60.0,296.0,0,"DHAKA INTERNATIONAL TRADE FAIR (DITF),SECTOR 21,PURBACHAL","H KA 11/10,KALACHANPUR SCHOOL RD,NADDA",1.47,19,Prime,,
12:14:00 AM,1/28/2025,142.5,150,5,,,0,,7.5,0.0,12.5,"SHANTINIBASH AIRFORCE OFFICER'S QUARTERS ELENBARI , TEJGAON","BAITUL HOSNA , H 27 , RD 9 , JANATA HOUSING , MOHAMMADPURBV",0.05,0.1,Plus,,
5:50:00 PM,1/28/2025,702.9,781,10,,,474.6,,78.1,386.5,0,"RD 2/B,NATUN BAZAR","BANIJJO MELA,SECTOR 4,PURBACHAL",16.46,64.2,Prime,,
1:58:00 PM,1/31/2025,533.8,546.09,10,,,50,81.91,94.2,0.0,54.2,"PLOT 575 , RD 9 , BLOCK G , BASUNDHARA R/A","CHALK BAZAR SHAHI MASJID , SHOARI GHAT RD , CHAWKBAZAR",16.02,34.8,Prime,11839.0,Bashundhara
6:48:00 PM,1/25/2025,451.25,455,5,20.0,,65,,23.75,36.25,0,"LANDMARK SURVEY CINSULTANT , ADABAR , MOHAMMADPUR","LADIE'S CLUB AUDITORIUM , ESKATON GARDEN RD , OLD ESKATON",7.96,52.9,Plus,11840.0,Mohammadpur
8:12:00 PM,1/25/2025,304,320,5,,,65,,16.0,44.0,0,"GREEN POINT H 90 , OLD ELEPHANT RD , NOYATOLA","33 , ROAD 15A , DHANMONDI R/A",4.88,41.6,Plus,,
5:16:00 PM,1/31/2025,470.05,526.67,5,,,30,26.33,82.95,0.0,57.95,"150, SARAK # 10 , KHILKHET , BASUNDHARA R/A","IGNITE , H 403, RD 5 , ADABOR",14.9,51.2,Plus,11842.0,Bashundhara
9:28:00 PM,1/25/2025,204.25,215,5,,,44,,10.75,28.25,0,"43/A, ROAD 6A , DHANMONDI R/A","H K-1, KAZI NAZRUL ISLAM RD , BLOCK F MOHAMMADPUR",2.26,16.5,Plus,,
8:58:00 PM,1/25/2025,323.25,345,5,,30.0,35,,51.75,8.25,0,"2/8 , BLOCK A, MIRPUR ROAD , DHANMONDI R/A , SHYAMOLI","G.A. FOUNDATION LTD , PALLABI , MIRPUR",8.53,39.5,Plus,,
11:19:00 PM,1/26/2025,483.55,484.76,10,,,50,24.24,25.45,14.55,0,"G/33, BLOCK D, BASH BARI ROAD MOHAMMADPUR","3& 4  , ROAD 5 , SECTION 11",9.58,40.2,Prime,,
10:40:00 PM,1/23/2025,325.85,307.62,10,20.0,,50,15.38,17.15,22.85,0,"SENSIVE DENTAL CARE , DAKKHIN BANASREE","HAZI STORE , DAKKHINGAO , SABUJBAGH",3.69,22.3,Prime,,
2:45:00 PM,1/31/2025,379.1,387.83,5,,,67.65,58.17,66.9,0.0,4.25,"MODEL HOMEOPATHY , AZIMPUR , LALBAGH","BAF SHAHEEN COLLEGE , OLD AIRPORT RD , TEJGAON",10.61,33.4,Plus,,
9:48:00 AM,1/30/2025,242.25,271.43,10,,,50,13.57,42.75,0.0,2.75,"H 67 , DILKUSHA RD , DILKUSHA",DHAKA CLUB LIMITED,3.56,23.5,Prime,,
12:41:00 AM,1/24/2025,370.43,371.36,10,,,50,18.57,19.5,20.5,0,"H 465/18, ULON RD , ULON","ANWAR KHAN MODERN MEDICAL COLLEGE , H 22, RD8 , DHANMONDI",6.4,31.3,Prime,,
5:05:00 PM,1/25/2025,142.5,150,5,,,23.25,,7.5,10.75,0,"AVENUE 1, SECTION 10","SHAHABUDDIN PLAZA , ADABAR MOHAMMADPUR",0.02,1.7,Plus,,
7:59:00 AM,1/30/2025,341.7,402,5,,,20.35,,60.3,0.0,44.95,"HOUSE 10 , ROAD 7 , BLOCK E , MIRPUR 12","SAVE THE CHILDREN , HOUSE 35 , ROAD 43 , GULSHAN 2, GULSHAN",8.73,36.2,Plus,,
5:25:00 PM,1/25/2025,350.55,369,5,,,56.1,,18.45,32.65,0,"DAZZYONLINE , BLOCK A, MIRPUR 10","RD 6 , BAITUL AMAN HOUSING SOCIETY , ADABOR",8.03,45.5,Plus,,
3:02:00 PM,1/17/2025,328.95,351.82,5,,,58.8,35.18,58.05,0.0,4.25,"WINDOW NETWORK , TOLARBAG , MIRPUR 1","ECB CHATTAR , MATIKATA",8.27,26.2,Plus,,
6:07:00 PM,1/29/2025,"1,441.46",1630.72,10,20.0,,0,,247.6,0.0,219.26,"ODESSA FAISHION LIMITED , JOYDEBPUR RD , 1702","BALUR MATH , BASABO",36.96,126,Prime,,
12:41:00 AM,1/23/2025,588.05,589.52,10,,,50,29.48,30.95,9.05,0,"DOMINO'S PIZZA  MIRPUR 2 ,. RAINKHOLA MIRPOUR 1","DHUPKHOLA KACHA BAZAR MURGITOLA MOR , DITILLERY RD , GANDARIA",16.51,39.1,Prime,,
9:36:00 PM,1/30/2025,899.93,1058.74,10,,,0,,158.81,0.0,168.81,"KHAN INTERNATIONAL , COLLEGE RD","HOTEL BLUE CASTLE , SECTOR 1 , UTTARA",20.73,104.4,Prime,,
6:45:00 PM,1/23/2025,498.75,459.09,5,20.0,,90,45.91,26.25,58.75,0,"2/20, BLOCK A ,  LALMATIA",GULSHAN PINK CITY SHOPPING COMPLEX GULSHAN 2,8.54,59.6,Plus,,
8:31:00 PM,1/30/2025,828.75,975,10,,,0,,146.25,0.0,156.25,"HELAL ENTERPRISE , NORTH AZAMPUR , UTTARA","SAMSUNG AMART PLAZA JOYDEBPUR  I FAIR ELECTRONICS , JOYDEBPUR ROAD",20.48,99.6,Plus,11858.0,Uttara
8:16:00 PM,1/23/2025,416.25,414.29,10,,,50,20.17,21.75,18.25,0,"CONCORD BITHI VILLA HOUSE NO 42B , ROAD NO 41 GULSHAN 2","T&T OLAY GROUND INDIRA ROAD , RAZA BAZAR",6.91,35.4,Prime,,
3:33:00 PM,1/31/2025,509.15,570.48,10,,,50,28.52,89.85,0.0,49.85,"TIN SHED MASJID , DHAKA ASHULIA HIGHWAY , SECTOR 10 , UTTARA","BASHYNDHARA D BLOCK , SERVICE ROAD , BLOCK D , BASUNDHARA R/A",12.63,43.9,Prime,11860.0,Uttara
11:04:00 PM,1/29/2025,414,438.1,10,,,50,21.9,46.0,0.0,6,"L KA 49/2 , SHAHID ABDUL AZIZ RD , BLOCK A , BASUNDHARA R/A",UTTARA SECTOR 11 WELFARE ASSOCIATION,11.49,29.4,Prime,11861.0,Bashundhara
8:06:00 AM,1/27/2025,541.48,501.82,10,,44.68,50,50.18,55.2,29.48,10,"18/2,UNDER CONSTRUCTION,MUKTI HOUSING,KALLYANPUR","GREEN CRESCENT HEALTH SERVICES,HOUSE 60,PARK ROAD,BLOCK K,BARIDHARA",11.74,47.3,Prime,,
9:23:00 PM,1/23/2025,544.35,545.71,10,,,50,27.29,28.65,11.35,0,"SHWAPNO PANTHAPATH NEW , BIR UTTAM QAZI NURUZZAMAN SARAK , WEST  PANTHAPATH","H 158 , RD 19 SOUTH BANASREE PROJECT",9.38,58.2,Prime,,
9:36:00 PM,1/29/2025,272.7,303,5,,,30.8,,30.3,0.0,4.5,"LE CHETEAU , GULSHAN 2 , GULSHAN","PLOT 490 , RD 15 , BLOCK G , BASHUNDHARA R/A",8.55,26.4,Plus,11864.0,Gulshan
3:08:00 PM,1/28/2025,395.1,439,5,,,80,,43.9,31.1,0,"CITY BANK,GULSHAN  AVENUE,GULSHAN 1,GULSHAN","GPO BHABAN,DHAKA ZERO POINT",8.9,43.3,Plus,11865.0,Gulshan
9:49:00 PM,1/29/2025,425.85,501,5,,,65,,75.15,0.0,15.15,"KHIDMAH HOSPITAL , MANCO TOWER","RD 9 BLOCK B , BASUNDHARA R/A",12.36,46.8,Plus,,
5:45:00 PM,1/22/2025,661.2,632.73,5,,,90,63.27,34.8,50.2,0,"5/10, ZAKIR HOSSAIN ROAD , LALMATIA","NONGOR FNF , BLOCK M , BASHUNDHARA R/A",16.64,84,Plus,,
1:41:00 PM,1/29/2025,768.4,904,10,,,0,,135.6,0.0,145.6,"NAYEEM RAIYAN HASAN , RANAVOLA , UTTARA","ATAUR MARKET , KONABARI",22.26,56.4,Plus,1811.0,Uttara
11:27:00 PM,1/27/2025,410.55,460,10,,,50,23,72.45,0.0,32.45,"BANANI RESTORA , BANANI DOHS","HOUSE 54 , ROAD 19 , SECTOR 11 , UTTARA",12.14,23,Prime,11870.0,Banani
8:41:00 PM,1/22/2025,466.45,467.62,10,,,50,23.38,24.55,15.45,0,"NORTH END COFFEE ROASTERS AIS/D ROAD 3 , BARIDHARA , GULSHAN","H 53/A CHAN BAKERY GOLI , MOGHBAZAR",8.6,42.1,Prime,11871.0,Gulshan
5:14:00 PM,1/27/2025,689.39,770.75,10,,34.25,0,,115.61,0.0,91.36,"MAHARAJA SWEETS , DHAKA MYMENSINGH HIGHWAY , WEST ARICHPUR , MOINARTEK","KONABARI, GAZIPUR SADAR , GAZIPUR",16.99,55.1,Prime,,
10:33:00 PM,1/22/2025,408.5,409.52,10,,,50,20.48,21.5,18.5,0,"SHARMIN NILOY , TEJTURI BAZAR ,, TEJGAON","DAKKHIN BISHIL ADARSHA BIDDANIKETON RD 6 , MIRPUR 1",7.89,29.6,Prime,,
11:05:00 AM,1/26/2025,793.05,933,10,,,500,,139.95,350.05,0,"PEYALA , SECTOR 10, UTTARA","DHAKA INTERNATIONAL TRADE FAIR ( BANIJJO MELA), SECTOR 4 , PURBACHAL",22.33,65.4,Plus,11874.0,Uttara
5:11:00 PM,1/29/2025,374.4,346.67,10,,,50,69.33,41.6,0.0,1.6,"PURBO BASABO JAME MASJID , WEST MADARTEK RD , SOUTH BASABO","POPULAR DIAGONSTIC CENTER , SHANTINAGAR RD",3.86,41,Prime,,
6:44:00 PM,1/24/2025,"1,107.54",1230.6,10,,,0,,123.06,0.0,133.06,"OHONA FASHION BD , SECTOR 3 , UTTARA","BANK TOWN , SAVAR UNION",32.13,101.4,Plus,11876.0,Uttara
6:30:00 PM,1/29/2025,590.4,570.43,10,,,50,85.57,65.5,0.0,25.6,"H 28/D , SEGUNBAGICHA RD , SEGUNBAGICHA","BADOL HOTEL , TOLARBAG , MIRPUR 1",9.74,82.2,Prime,,
7:44:00 PM,1/26/2025,586.5,690,10,,,0,,103.5,0.0,113.5,"POLICE CHECK POST 300 FEET EXPRESS HIGHWAY , DHAKA , BANGLADESH","AURORA OUTFIT , KAZIBARI RD",16.74,52.3,Plus,11878.0,Agargaon
7:02:00 PM,1/25/2025,523.6,586.67,10,,,50,29.33,92.4,0.0,52.4,"BHOJAN RESTORA , NIKUNJA 2","BANGLADESH EYE HOSPITAL , SAR MASJID RD , DHANMONDI",14.85,54.3,Prime,11880.0,Nikunja
7:46:00 PM,1/29/2025,211.5,213.44,5,,,24,21.36,23.5,0.0,4.5,"MEDISON DOAGONOSTIC CENTER , TOLARBAGH MIRPUR 1","101/2/C , EAST AHMED NAGAR PAIK PARA SENPARA PARBATA , DOKKHIN  MONIPUR",2.11,22.3,Plus,,
8:29:00 PM,1/29/2025,383.4,426,5,,,43.1,,42.6,0.0,4.5,"344/1, MIDDLE PIRERBAG , ,MUKTI HOUSING , DOKKHIN  PIRERBAGH","SENA MALANCHA , NEW AIRPORT RD , DHAKA  CANTONMENT",10.1,41.9,Plus,,
8:00:00 PM,1/25/2025,453.6,458.18,10,,,50,45.82,50.4,0.0,10.4,"BAHAR HARDWARE & PAINT STORE , H 1/5 , SAT MASJID RD , BLOCK D , LALMATIA","GOVT.OFFICERS' QUARTER ( GOQ), MIRPUR 06 , RUPNAGAR RESIDENTIAL AREA",9.19,50.9,Prime,,
11:21:00 AM,1/25/2025,855.95,987,10,20.0,,0,,151.05,0.0,161.05,"DOLONCHAPA , SECTOR 18 , UTTARA","SEA SHELL PICNIC SPOT , PURBACHAL EXPRESS HIGHWAY , RUPGANJ , NARAYANGANJ",23.94,55.9,Plus,11884.0,Uttara
9:07:00 AM,1/27/2025,418.88,432.73,5,,,48.1,43.27,57.12,0.0,14.02,"GAWSIA , BLOCK I , BASHUNDHARA R/A","DUTCH BANGLA BANK LTD , HAZI MARAN ALI RD , NAKHALPARA",10.97,44,Plus,11885.0,Bashundhara R/A
11:51:00 AM,1/29/2025,277.2,315,5,,,48,,37.8,5.2,0,"AMIRABAD GIORY , BLOCK I , BASHUDNHARA R/A","STAR CENTER AVENUE , HJOSUE 2A ROAD , 13B , GULSHAN 1 , GULSHAN",7.08,38.5,Plus,,
10:23:00 AM,1/25/2025,243.1,286,5,,,29.1,,42.9,0.0,18.8,"BHAI BHAI HOTEL & RESTAURANT , SECTOR 10 , UTTARA","RAJUK UTTARA APARTMENT PROJECT ( RUAP), ROAD 1 , SECTOR 18 , UTTARA",7.43,19,Plus,11887.0,Uttara
1:15:00 PM,1/29/2025,290.2,307.09,5,,,0,15.35,32.25,0.0,37.24,"STELLAR GLOBAL LIMITED , HOUSE 82, ROAD 23, GULSHAN 1, GULSHAN","AFRIN , H 14 B, RD 1, AFTAB NAGAR PROJECT , BADDA",4.84,44.3,Plus,11888.0,Gulshan
2:38:00 PM,1/29/2025,513.9,496.52,10,,,100,74.48,57.1,32.9,0,"NAGORIK SPECIALIZED HOSPITAL LIMITED , BLOCK C, AFTABNAGAR","TAMIRUL MILLAT KAMIL MADRASA ENGINEER GOLI , MIR HAZIRBAG , JATRABARI",9.7,59.3,Prime,,
5:49:00 PM,1/23/2025,990.39,1117.26,10,,40.72,0,,167.59,0.0,136.87,"JAMUNA GROUP HEAD OFFICE , JAMUNA FUTURE PARK , BASHUNDHARA R/A","HEMAYETPUR BUS STOP , DHAKA ARICHA HIGHWAY , BILAMALIA , JADUR CHAR",25.91,87.6,Plus,11890.0,Bashundhara R/A
2:54:00 PM,1/31/2025,309.76,320,10,,,50,32,42.24,0.0,2.24,"BAITUL SOKINA JAME MASJID , EAST RAJABAZAR CHRISTAN PARA , FARMGATE","JANATA HOUSING WATER PUMP , ADABAR MOHAMMADPUR",5.09,24,Prime,,
3:50:00 PM,1/24/2025,796.16,916.66,10,20.0,,500,,140.5,349.5,0,"CELESTE UTTARA , SECTOR 11","DHAKA INTERNATIONAL TRADE FAIR ( BANIJJO MELA ) , SECTOR 4 , PURBACHAL",21.35,70.8,Plus,,
4:10:00 PM,1/31/2025,352,380.95,10,,,50,19.05,48.0,0.0,8,"MASJIDUL EHSAN , TOLARBAG MIRPUR 1","UNIMART ROAD 8/A , DHANMONDI",8.19,33.6,Prime,,
11:02:00 AM,1/24/2025,527.85,591.43,10,,,50,29.57,93.15,0.0,53.15,"SECTOR 10 , UTTARA","BLOCK I , BASUNDHARA R/A",16.54,45.5,Prime,11894.0,Uttara
3:29:00 PM,1/23/2025,965.66,1136.07,5,,,0,,170.41,0.0,175.41,"RD 32 , SECTOR 7 , UTTARA","BASUNDHARA R/A GATE , PROGATI SARANI , BASUNDHARA",28.01,138,Plus,11895.0,Uttara
5:18:00 PM,1/24/2025,594.15,699,10,,,425.4,,104.85,310.55,0,"UGGCL-PURBACHAL LAND , SECTOR 03","RAJLOKKHI COMPLEX , SECTOR 3 , UTTARA",16.82,48,Plus,,
11:45:00 AM,1/12/2025,219.6,244,5,,,24.9,,24.4,0.0,4.5,"VILLA LAYTON , HOUSE  373, ROAD 9, BLOCK C , BASHUNDHARA R/A","BFC , 25 , ROAD 11, BANANI",5.08,27.6,Plus,11897.0,Bashundhara R/A
12:47:00 PM,1/23/2025,572.05,673,10,,,0,,100.95,0.0,110.95,"SHIP INTERNATIONAL HOSPITAL , BHATULIYA , TURAG","NATIONAL POLYMER INSUDTRIES LIMITED , KATHALDIA , TONGI",5.69,25.8,Prime,,
9:02:00 AM,1/17/2025,278.16,262,5,20.0,30.0,0,,33.84,0.0,8.84,"SUMMER , 276 , SARAK 3,  BASHUNDHARA R/A","HOUSE 51 , ROAD 3 , SECTOR 3 , UTTARA",7.87,25.2,Plus,11899.0,Bashundhara R/A
3:40:00 PM,1/22/2025,552.5,565.22,5,,,65,84.78,97.5,0.0,37.5,"582/2, MOMEMBAG ROAD , DOKKHIN SHAJAHANPUR , SHHJAHANPUR",SHAHJALAL INTERNATIONAL AIRPORT DOMESTIC TERMINAL,15.63,59.1,Plus,,
2:46:00 PM,1/28/2025,500.54,485.45,10,,30.62,50,48.55,64.08,6.54,0,"35 , ROAD 8/A, NIKUNJA 1 , BADDA",MITHAI MIRPUR CHIRIAKHAN RD,11.85,41.4,Prime,,
7:10:00 PM,1/31/2025,527.25,555,5,,,30,,27.75,0.0,2.75,"HD. ABDUR RAHMAN , BLOCK D , MIRPUR 10","MA HAAD SCHOOL & COLLEGE , ROAD 05 , SECTOR 13 , UTTARA",15.26,43.9,Plus,,
9:39:00 AM,1/29/2025,384.56,397.27,5,,,44.2,39.73,52.44,0.0,13.24,DINE & GOSSIP,"SQUARE HOSPITAL LTD , PANTHAPATH RD , KOLABAGAN",8.41,36.8,Plus,,
8:50:00 PM,1/31/2025,327.75,345,5,,,0,,17.25,0.0,22.25,"AINOS EVENT PLANNER , SECTOR 3 , UTTARA","RADISSON BLU DHAKA WATER GARDEN , NEW AIRPORT RD , DHAKA CANTONMENT",9.14,22.5,Plus,11905.0,Uttara
1:22:00 PM,2/22/2025,440.3,518,5,,,50,,77.7,0.0,32.7,"BHAI BHAI ELECTRIC , H 30 , RD 6 , PC CULTURE HOUSING SOCIETY , MOHAMMADPUR","CUMILLA ASIA AIRCON BUS COUNTER , AGB COLONY , KAMALAPUR",10.94,54.4,Plus,11906.0,Mohammadpur
1:19:00 PM,1/29/2025,1337.83,1520.26,10,,,50,,182.43,0.0,142.43,"H 61, CRESCENT RD  , KALABAGAN",BIRULIA BRIDGE,23.44,94.2,Prime,11907.0,Kalabagan
5:07:00 PM,1/31/2025,570.95,601,5,,,0,,30.05,0.0,35.05,"KEYSTONE SHAMS , SECTOR 11 , UTTARA","SHWAPNO , BLOCK B , BANASREE",15.16,73.8,Plus,11908.0,Uttara
3:57:00 PM,1/29/2025,372.24,384.55,10,,,50,38.45,50.76,0.0,10.76,"8/11, ROAD NO 7 , LALMATIA MOHAMMADPUR","ALOKI , TEJGAON LINK ROAD , NIKETON , GULSHAN",6.14,34.6,Prime,,
12:02:00 PM,1/31/2025,593.75,543.48,10,,,50,81.52,31.25,8.75,0,"ARINA M.A RASID , H 22/2 , NORTH CIRCULAR RD , DHANMONDI","GREEN VILLA OUTDOORS , MADANI AVENUE , 100 FEET ROAD",14.43,43.5,Prime,11910.0,Dhanmondi
10:21:00 AM,1/26/2025,259.6,256.52,5,,,0,38.48,35.4,0.0,40.4,"THE NORTH SIDE GYM IN  PINK CITY , KHILKHET",NORTH SOUTH  UNIVERSITY ( NSU),5.61,16.3,Plus,,
